location_id,Location,city_id
5395,"Aundh Gaon, Aundh,Pune",6
5396," Beverly Hills,Hinjewadi Phase 2, Hinjewadi Phase 3,Pune",6
5397,"Woodsville,Tupe Vasti, Moshi,Pune",6
5398,"Golden Treasures,Vishnu Dev Nagar, Punawale,Pune",6
5399,"Power Nagar, Thergaon,Pune",6
5400,"Ashok Nagar, Tathawade,Pune",6
5401,"Green Empire,Sahyog Nagar, Chikhali,Pune",6
5402,"Astoria Royals,Ravet, Pune",6
5403,"Pinewood CHS,Kranti Nagar, Pimple Nilakh,Pune",6
5404,"Kunal Riverside,Chinchwad, Pune",6
5405,"Feel Bliss,Siddharth Nagar, Bavdhan,Pune",6
5406,"Vaibhav Nagar, Pimpri,Pune",6
5407,"The Almonds,Shankar Kalat Nagar, Wakad,Pune",6
5408," Mark I ,Shankar Kalat Nagar, Wakad,Pune",6
5409,"Dighi, Pune",6
5410,"Dattwadi, Punawale,Pune",6
5411,"Rambagh Colony, Rahatani,Pune",6
5412,"Shantai Greens,Ravet, Pune",6
5413,"Shastri Nagar, Kasarwadi,Pune",6
5414,"GK Vedanta,Shankar Kalat Nagar, Wakad,Pune",6
5415,"Pimpri, Pune",6
5416,"Budhrani Amber Park,Shani Nagar, Ambegaon Budruk,Pune",6
5417,"Bhandari,Sus, Pune",6
5418,"Katraj, Pune",6
5419,"Yewalewadi, Pune",6
5420,"Aher, Chikhali,Pune",6
5421,"Dhankawadi, Pune",6
5422,"Digambar Nagar, Wadgaon Sheri,Pune",6
5423,"Laxman Nagar, Baner,Pune",6
5424,"Shri Sai Residency,Ravet, Pune",6
5425,"Sayli apartment,Jambhe, Pune",6
5426,"Sai Nagar, Mamurdi,Pune",6
5427,"Indraprabha society,Kotwal Nagar, Kiwale,Pune",6
5428,"Sai Colony, Hadapsar,Pune",6
5429,"VTP Township Codename  Pegasusb,Rakshak Nagar, Kharadi,Pune",6
5430,"Vanalika,Pirangut, Pune",6
5431,"Prayeja City,Vetal Nagar, Hadapsar,Pune",6
5432,"Siddhivinayak Sankalp,Bellagio, Undri,Pune",6
5433,"Shewalewadi, Pune",6
5434,"Gawade Nagar, Chinchwad,Pune",6
5435,"Sai Prakash Residency,Shastri Nagar, Kasarwadi,Pune",6
5436,"Bapodi Gaothan, Bopodi,Pune",6
5437,"Shri Samarth Aprtments,Talegaon Dabhade, Pune",6
5438,"Pratham Yash Residency,Shivnagar Chirke Colony, Lohegaon,Pune",6
5439,"Utsav Homes,Siddharth Nagar, Bavdhan,Pune",6
5440,"Anthon Nagar, Kondhwa Budruk,Pune",6
5441,"Capital Tower,Shankar Kalat Nagar, Wakad,Pune",6
5442,"Vishrant Co,Vadar Wadi, Vishrantwadi,Pune",6
5443,"Asthavinayak society,MIDC, Pimpri,Pune",6
5444,"Delight Ecopark,Charholi Budruk, Pune",6
5445,"green city satav,Vetal Nagar, Hadapsar,Pune",6
5446,"Venu Nagar Cotes, Wakad,Pune",6
5447,"Modi Colony, Pune",6
5448,"Kuthwad Colony, Lohegaon,Pune",6
5449,"Ram India livogue,Vetal Nagar, Hadapsar,Pune",6
5450,"Tukaram Nagar, Talegaon Dabhade,Pune",6
5451,"Krushna Colony, Rahatani,Pune",6
5452,"Ganesh Colony, Wakad,Pune",6
5453,"Shree Ram Classic,Indira Nagar, Dhanori,Pune",6
5454,"Kad Nagar, Undri,Pune",6
5455,"The Reino Montana society,Talegaon Dabhade, Pune",6
5456,"Namrata Life 360,Nakhate Vasti, Rahatani,Pune",6
5457,"Lotus Sanskruti,Kotwal Nagar, Kiwale,Pune",6
5458,"Yashada Ambience,Hindustan Antibiotics Colony, Pimpri,Pune",6
5459,"Madhav Nilay Apartment ,Mahadev Nagar, Dhayari,Pune",6
5460,"Parijat Appartment,Vetal Nagar, Hadapsar,Pune",6
5461,"Forest Trails Athashri B2,Bhugaon, Pune",6
5462,"Wonderwall,Balewadi, Pune",6
5463,"Swaraj Residency,Tupe Vasti, Moshi,Pune",6
5464,"Arihant Venkateshwara Green City,Vetal Nagar, Hadapsar,Pune",6
5465,"Laxmideep CHS,Shankar Kalat Nagar, Wakad,Pune",6
5466,"Om Paradies Society,Kotwal Nagar, Kiwale,Pune",6
5467,"Woodsville Phase ,Tupe Vasti, Moshi,Pune",6
5468,"Prudentia Towers,Shankar Kalat Nagar, Wakad,Pune",6
5469,"YashOne ,Hinjewadi Phase 2, Hinjewadi Phase 3,Pune",6
5470,"Papde Wasti, Fursungi,Pune",6
5471,"Premia,Narhe, Pune",6
5472,"Green Crest,Vetal Nagar, Hadapsar,Pune",6
5473,"VTP Urban Rise,Pisoli, Pune",6
5474,"Nande, Pune",6
5475,"Vijayshree CHS,Jambhe, Pune",6
5476,"Shri Ganesh Park D Cooperative Housing Society Ltd ,Manik Baug, Anand Nagar,Pune",6
5477,"Konark Campu,Clover Park, Viman Nagar,Pune",6
5478,"Netaji Nagar, Pimple Gurav,Pune",6
5479,"Lords Residency,Kedari Nagar, Wanowrie,Pune",6
5480,"Kubera Colony, Kondhwa,Pune",6
5481,"SAPTARANG AKASH ,Bhekrai Nagar, Fursungi,Pune",6
5482,"Rohan Residency,Chaitanya Nagar, Kothrud,Pune",6
5483,"Hira Moti Apartments Sahakarnagar,Sahakar Nagar, Parvati Darshan,Pune",6
5484,"Namo darshan godawari,Tukaram Nagar, Talegaon Dabhade,Pune",6
5485,"Ganraj Swapnapurti,Pandhari Nagar, Handewadi,Pune",6
5486,"Skyi Startown ,Bhukum, Pune",6
5487,"Palm One,Kondhwa Budruk, Pune",6
5488,"Samarth heritage,Dhayari Village, Dhayari,Pune",6
5489,"Akshay chandan,Power Nagar, Thergaon,Pune",6
5490,"Dhiree Village, Dhayari,Pune",6
5491,"Tanishq Apartment behind hotel kunal,Rambagh Colony, Rahatani,Pune",6
5492,"Shriraj Apartmen,Shankar Kalat Nagar, Wakad,Pune",6
5493,"Parmar Residency,Kondhwa, Pune",6
5494,"Surana poonam,Ramya Nagari, Bibwewadi,Pune",6
5495,"Chimbali, Pune",6
5496,"Moshi, Pune",6
5497,"Vivanta Primera,Bellagio, Undri,Pune",6
5498,"Hillview co operative society pisoli ,Pisoli, Pune",6
5499,"Somani Dream Home,Ram Nagar, Tathawade,Pune",6
5500,"Shinde Park Housing Society,Dangat Vasti, Shivane,Pune",6
5501,"Nimbaj,Anand Nagar, Pune",6
5502,"Sadabahar CHS,Mangalwar Peth, Kasba Peth,Pune",6
5503,"Udyog Nagar, Hadapsar,Pune",6
5504,"Arunbaug,Wadgaon Budruk, Narhe,Pune",6
5505,"River view residency ,Nimbaj Nagar, Anand Nagar,Pune",6
5506,"ganesh angan society narhe,Narhe, Pune",6
5507,"DSK Vishwa, Dhayari,Pune",6
5508,"Wakadkar Wasti, Wakad,Pune",6
5509,"Chovisawadi, Charholi Budruk,Pune",6
5510,"Safalya Building,Salisbury Park, Camp,Pune",6
5511,"Madhuban Society Vishrantwadi,Vishrant Society, Vishrantwadi,Pune",6
5512,"SKYI star town Tower 7,Bhukum, Pune",6
5513,"Bankar Vasti, Moshi,Pune",6
5514,"Kalas Area, Kalas,Pune",6
5515,"Chandrakala Heights,Vetal Nagar, Hadapsar,Pune",6
5516,"Aura County,Wagholi, Pune",6
5517,"Rose society,Shivnagar Chirke Colony, Lohegaon,Pune",6
5518,"Indira Nagar, Undri,Pune",6
5519,"Mohan Nagar Co-Op Society, Baner,Pune",6
5520,"Ganesh Nagar, Ravet,Pune",6
5521,"Dhaval Windscape,Vetal Nagar, Hadapsar,Pune",6
5522,"Jhala Group ,Pandhari Nagar, Handewadi,Pune",6
5523,"Solitaire Paradise,Shankar Kalat Nagar, Wakad,Pune",6
5524,"Mayuri Sunrise,Wagholi, Pune",6
5525,"Lantana Court,Mohammed Wadi, Pune",6
5526,"Nandgude Patil Sulochana City,Rakshak Society, Pimple Nilakh,Pune",6
5527,"Gavhanevasti, Bhosari,Pune",6
5528,"Shree balaji developers ,Charholi Kurd, Pune",6
5529,"Chikhali, Pune",6
5530,"Shivsiddhi ,Tukaram Nagar, Talegaon Dabhade,Pune",6
5531,"Jeenesha Residency,Wadgaon Budruk, Narhe,Pune",6
5532,"Bramhagiri,Dhayari Village, Dhayari,Pune",6
5533,"Gyan Ganga Apartment,Nakhate Vasti, Rahatani,Pune",6
5534,"Ganesh Peth, Pune",6
5535,"Splendour Greens Seetai Lake,Bhugaon, Pune",6
5536,"Solapur Bazar, Camp,Pune",6
5537,"Green Zone ,Kranti Nagar, Pimple Nilakh,Pune",6
5538,"Shankar Nagar, Mundhwa,Pune",6
5539,"Yashwin ,Hinjewadi Phase 2, Hinjewadi Phase 3,Pune",6
5540,"Shiv Nagar, Hadapsar,Pune",6
5541,"Industrial Area, Nanded,Pune",6
5542,"Yashsiddhi ,Dangat Vasti, Shivane,Pune",6
5543,"Prestige Park,Wagholi, Pune",6
5544,"Chandrarang Sai,Netaji Nagar, Pimple Gurav,Pune",6
5545,"Sterling Nisarga II, Dhayari,Pune",6
5546,"Shastrinagar, Yerawada,Pune",6
5547,"Meghasparsh apartment,Dangat Vasti, Shivane,Pune",6
5548,"Thergaon, Pune",6
5549,"Aher, Moshi,Pune",6
5550,"Life Park,Mohammed Wadi, Pune",6
5551,"Pimpri Gaon, Pimpri,Pune",6
5552,"Planet Millennium,Pimple Saudagar, Pune",6
5553,"Rustic Paradise,Sahyog Nagar, Chikhali,Pune",6
5554,"Kamal Green Leaf,Kirkatwadi, Pune",6
5555,"Somatane, Pune",6
5556,"capital tower,Shankar Kalat Nagar, Wakad,Pune",6
5557,"RK Spectra,Siddharth Nagar, Bavdhan,Pune",6
5558,"Shravani Garden,Mhada Colony, Viman Nagar,Pune",6
5559,"GD Square 18 Longitude,Vishnu Dev Nagar, Punawale,Pune",6
5560,"Kalcon Lillian ,Shankar Kalat Nagar, Wakad,Pune",6
5561,"421 sambhu apartment,Guruwar Peth, Pune",6
5562,"White Heaven,Tyni Audyogic Wasahat, Kondhwa,Pune",6
5563,"saideep appartment PurnaNagar chichwad Pune,Purnanagar, Chinchwad,Pune",6
5564,"Bramha SkyOne,Bellagio, Undri,Pune",6
5565,"Treasure Society,Netaji Nagar, Pimple Gurav,Pune",6
5566,"Bhekrainagar,Bhekrai Nagar, Fursungi,Pune",6
5567,"Kondhawe-Dhawade, Pune",6
5568,"Shubha poli,Kirkatwadi, Pune",6
5569,"Shanti Niktan Apartmant,Katrajnagar, Katraj,Pune",6
5570,"Arun park opposite to Aditya birala hospital ,MIDC, Chinchwad,Pune",6
5571,"Chikhali ,Newale Vasti, Chikhali,Pune",6
5572,"Shahu Park, Dighi,Pune",6
5573,"Sparklet Megapolis,Hinjewadi Phase 2, Hinjewadi Phase 3,Pune",6
5574,"Shri Prasanna Society,Chintamani Nagar, Bibwewadi,Pune",6
5575,"Green Zone,Baner, Pune",6
5576,"Sai Raj Apartment ,Vighnaharta Nagar, Katraj,Pune",6
5577,"Sunflower Building,Kondhwa Budruk, Pune",6
5578,"Kesar Aaradhyam,Tupe Vasti, Moshi,Pune",6
5579,"Venkatesh Oxy Valley,Wagholi, Pune",6
5580,"ESSENSEIA,Tilekar Nagar, Kondhwa Budruk,Pune",6
5581,"Prestige meadows ,Siddhartha Nagar, Wagholi,Pune",6
5582,"Manjri green annexe,Manjari Budruk, Pune",6
5583,"Majestique Aqua,Fursungi, Pune",6
5584,"Divyahyoti Arcade ,Fursungi, Pune",6
5585,"Zen Estate,Rakshak Nagar, Kharadi,Pune",6
5586,"Indraprabha,Kotwal Nagar, Kiwale,Pune",6
5587,"SKYi Star Towers,Bhukum, Pune",6
5588,"Siadatt Apartment samarth nagar,Dighi, Pune",6
5589,"Chintamani Nagar, Hadapsar,Pune",6
5590,"Borade Nagar, Wanowrie,Pune",6
5591,"P S Samruddhi,Kondhwa, Pune",6
5592,"Gurudwara Colony, Nigdi,Pune",6
5593,"Rahatani, Pune",6
5594,"Octave ,Kondhwa, Pune",6
5595,"Sector 13, Chikhali,Pune",6
5596,"BU Bhandari Unity,Kondhwa, Pune",6
5597,"Shraddha Heights,Kondhawe-Dhawade, Pune",6
5598,"G K Plaza,Bhimjyot Nagar, Bopodi,Pune",6
5599,"Mahalunge Ingale, Pune",6
5600," Gurudatta Shelar Beldare Square,Shani Nagar, Ambegaon Budruk,Pune",6
5601,"Matoshree Apartments,SRPF, Wanowrie,Pune",6
5602,"Sector 32 A, Nigdi,Pune",6
5603,"Samarth Colony, Wakad,Pune",6
5604,"Chintamani Nagar, Bibwewadi,Pune",6
5605,"Tilekar Nagar, Kondhwa Budruk,Pune",6
5606,"Perne, Pune",6
5607,"RPS Township,Chakan, Pune",6
5608,"Dhayari, Pune",6
5609,"Sai Aamrai ,Shani Nagar, Ambegaon Budruk,Pune",6
5610,"Vilas Javdekar Yashwin Hinjewadi,Hinjewadi Phase 2, Hinjewadi Phase 3,Pune",6
5611,"Sai preetam aashiyana,Nandadeep Colony, Kalewadi,Pune",6
5612,"Laxmi Colony, Hadapsar,Pune",6
5613,"Talawade Gaon, Talwade,Pune",6
5614,"dwataka datta sadan ,Shani Nagar, Ambegaon Budruk,Pune",6
5615,"Sector 29, Ravet,Pune",6
5616,"St Patricks,Vetal Nagar, Hadapsar,Pune",6
5617,"Silver Mist,Pimple Saudagar, Pune",6
5618,"gaurang residency,Narhe, Pune",6
5619,"ARV New Town,Bellagio, Undri,Pune",6
5620,"Meeta Nagar, Kondhwa,Pune",6
5621,"VTP Purvanchal ,Wagholi, Pune",6
5622,"Kuber Heights Ambegaon Budruk,Ambegaon Budruk, Pune",6
5623,"SURBHI MANGALAM,Dhanori, Pune",6
5624,"Barate Building,Warje Malwadi, Pune",6
5625,"Saurabh Residency ,Narhe, Pune",6
5626,"Palace Orchard, Mohammed Wadi,Pune",6
5627,"Raghav Nagar, Ambegaon Pathar,Pune",6
5628,"Brahachaitya,Talegaon Dabhade, Pune",6
5629,"G Corp ,Vetal Nagar, Hadapsar,Pune",6
5630,"La tierra Society ,Vishrant Society, Vishrantwadi,Pune",6
5631,"Venkateshwar Oxy Valley phase 2,Siddhartha Nagar, Wagholi,Pune",6
5632,"Ambedkar Nagar, Kondhwa,Pune",6
5633,"Kumar Princetown,Kondhwa, Pune",6
5634,"Kudale Baug, Vadgaon Budruk,Pune",6
5635,"Suyog Lucky Homes ,Wagholi, Pune",6
5636,"Anjanii Gaatha,Patil Nagar, Pune",6
5637,"DS Park Royale,Vijay Nagar, Dighi,Pune",6
5638,"Priyanka Residency,Vetal Nagar, Hadapsar,Pune",6
5639,"Sant Nagar, Spine Road,Pune",6
5640,"Hermes Heritage,Yerawada, Pune",6
5641,"Gumohar Garden Vijay Nagar,Kharalwadi, Pimpri,Pune",6
5642,"Rohit park building kalewadi,Nandadeep Colony, Kalewadi,Pune",6
5643,"Danny Mehata Nagar, Yewalewadi,Pune",6
5644,"Maple Aapla Ghar Kirkitwadi,Kirkatwadi, Pune",6
5645,"Dwarka Sun Crest,Nakhate Vasti, Rahatani,Pune",6
5646,"Gaikwad Vasti, Moshi,Pune",6
5647,"Sai prakash residency ,Shastri Nagar, Kasarwadi,Pune",6
5648,"Chinchwad, Pune",6
5649,"New Modikhana, Katad Khana,Pune",6
5650,"DREAM AKRUTI,Vetal Nagar, Hadapsar,Pune",6
5651,"Vitthal Nagar, Kharadi,Pune",6
5652,"Mittal Society,Vadar Wadi, Vishrantwadi,Pune",6
5653,"Panchavati co housing socity ,Ravet, Pune",6
5654,"Madhuban society ,Kolhewadi, Pune",6
5655,"Gawaliwada, Camp,Pune",6
5656," Gagan Garima,Bopodi, Pune",6
5657,"springfield park,Lulla Nagar, Pune",6
5658,"Padmaja Park,Katad Khana, Pune",6
5659,"Patil Nagar, Pune",6
5660,"JEEVAN KHUSHBOO CHAKAN ROAD TALEGAON,Talegaon Dabhade, Pune",6
5661,"Namdev Rukari Baug,Fursungi, Pune",6
5662,"Ganga Nagar, Akurdi,Pune",6
5663,"Vishrantwad,Kalas, Pune",6
5664,"avishkar,Samarth Nagar, New Sangvi,Pune",6
5665,"string dalef,Chandan Nagar, Pune",6
5666,"Sainath Colony, Old Sangvi,Pune",6
5667,"Shivtirth legacy,Dudulgaon, Pune",6
5668,"Nanded, Pune",6
5669,"Kirkatwadi, Pune",6
5670,"SVijay Housing society,Ganga Nagar, Akurdi,Pune",6
5671,"Sandhya Nagari ,Rakshak Society, Pimple Nilakh,Pune",6
5672,"Abdull Sagri Mansion,New Timber Market, Ganj Peth,Pune",6
5673,"Bhujbal Vasti, Wakad,Pune",6
5674,"Shah Ascend,Sanjay Park, Pune",6
5675,"Bhawani Heights,Mohan Nagar, Dhankawadi,Pune",6
5676,"Sindhy Heights,Vetal Nagar, Hadapsar,Pune",6
5677,"Shinde height ,Ganga Nagar, Fursungi,Pune",6
5678,"ShivShambho Apartment,Kranti Nagar, Pimple Nilakh,Pune",6
5679,"Shraddha construction urli devachi,Uruli Devachi, Pune",6
5680,"Parsvanath pratishtha,MIDC, Pimpri,Pune",6
5681,"Charholi Kurd, Pune",6
5682,"Saarrthi Sinclair ,Vitthal Nagar, Warje,Pune",6
5683,"Aditya Complex,Netaji Nagar, Pimple Gurav,Pune",6
5684,"Atul Nagar, Warje,Pune",6
5685,"Gurudatta Nagar, Fursungi,Pune",6
5686,"Pashan Gaon, Pashan,Pune",6
5687,"Savta mali bhavan,Mangalwar Peth, Kasba Peth,Pune",6
5688,"Saarrthi Sovereig,Hinjewadi Phase 2, Hinjewadi Phase 3,Pune",6
5689,"Society ,Sainath Colony, Old Sangvi,Pune",6
5690,"Laxman Nagar, Thergaon,Pune",6
5691,"Aga Nagar, Wadgaon Sheri,Pune",6
5692,"Gokul Nagar, Dhanori,Pune",6
5693,"Dreams Aakruti Plot No 2,Vetal Nagar, Hadapsar,Pune",6
5694,"Paras Rivera,Pimple Saudagar, Pune",6
5695,"Tukai Nagar, Vadgaon Budruk,Pune",6
5696,"VTP Urban Rise ,Pisoli, Pune",6
5697,"Rutugandh Apartment,Dhayari Village, Dhayari,Pune",6
5698,"Atlante ,Tathawade, Pune",6
5699,"Vardhman Bhoomi,Nandadeep Colony, Kalewadi,Pune",6
5700,"Sai Vittal Nagar, Bhosari,Pune",6
5701,"Bopodi, Pune",6
5702,"Samarth Nagar, New Sangvi,Pune",6
5703,"Sadashiv Peth, Pune",6
5704," Vaishnav city,Uruli Devachi, Pune",6
5705,"Siddhivinayak Ginger, Pimple Saudagar,Pune",6
5706,"Venkatesh lake life ,Jambhulwadi, Pune",6
5707,"Ivy Nia,Wagholi, Pune",6
5708,"Bhosari, Pune",6
5709,"Kranti Nagar, Pimple Gurav,Pune",6
5710,"rykar,Dhayari Village, Dhayari,Pune",6
5711,"Sai apartment kondhave dhavade ,Kondhawe-Dhawade, Pune",6
5712,"Vighnaharta Nagar, Katraj,Pune",6
5713,"Shinde Vasti, Ravet,Pune",6
5714,"Ketakiban,Parvati Industrial Estate, Parvati Darshan,Pune",6
5715,"Chaitraban society anjani building ,Samarth Nagar, New Sangvi,Pune",6
5716,"Gajraj Apartment,Mohan Nagar, Dhankawadi,Pune",6
5717,"Venkatesh pisoli,Pisoli, Pune",6
5718,"Waghere Rajveer Imperia,Pimpri, Pune",6
5719,"Wakadewadi, Shivaji Nagar,Pune",6
5720,"Bhairavnath Nagar, Kirkatwadi,Pune",6
5721,"Shivraj Nagar, Rahatani,Pune",6
5722,"Harinarayan smruti Co Op Society,Perugate, Sadashiv Peth,Pune",6
5723,"Shree Krishna Nagari ,Kondhawe-Dhawade, Pune",6
5724," Shiv Malhar,Shani Nagar, Ambegaon Budruk,Pune",6
5725,"Sangamvadi, Pune",6
5726,"Suresh Nagar, Fursungi,Pune",6
5727,"Uttam Nagar, Pune",6
5728,"Bhawani Peth, Pune",6
5729,"Royal Palace,Ganesh Peth, Pune",6
5730," Omkar Apartments phase 2,Tanaji Nagar, Ambegaon Pathar,Pune",6
5731,"Sterling House,Pune Cantonment, Pune",6
5732,"Kalewadi, Pune",6
5733,"Vishnupriya Apartment,Mangalwar Peth, Kasba Peth,Pune",6
5734,"Bapuji Salunkhe Vihar,Minakshi Puram, Vadgaon Budruk,Pune",6
5735,"Khadki Bazar, Khadki,Pune",6
5736,"Aapla Ghar Kirkatwadi,Kirkatwadi, Pune",6
5737,"Tingre Nagar, Pune",6
5738,"Audumbar Srushti,Tanaji Nagar, Ambegaon Pathar,Pune",6
5739,"Mukund Nagar, Pune",6
5740,"Enerrgia SKY I Manas LAKE society ,Bhukum, Pune",6
5741,"Aditya Nakoda Enclave 2,Sarita Vihar Phase 2, Dattavadi,Pune",6
5742,"Shree Swami Angan,Narhe, Pune",6
5743,"Sarita Sangam,Shastri Nagar, Kasarwadi,Pune",6
5744,"Devanshi Apartments,Nandadeep Colony, Kalewadi,Pune",6
5745,"Sitaee Nagar, Dhayari,Pune",6
5746,"Shree Vaishnav Classic,Rakshak Society, Pimple Nilakh,Pune",6
5747,"Jayant Heights,Mangalwar Peth, Kasba Peth,Pune",6
5748,"Somwar Peth, Pune",6
5749,"Ujwal Nisarg Society,Bhairavnath Nagar, Kirkatwadi,Pune",6
5750,"Central Water And Power Research Station Colony, Khadakwasla,Pune",6
5751,"Madhuban Society,Kolhewadi, Pune",6
5752,"Hermes Paras VI CHS Ltd,Nilanjali Society, Kalyani Nagar,Pune",6
5753,"Laxmi Nagar, Parvati Darshan,Pune",6
5754,"Zambre Heritage,Padmavati Nagar, Yashwantrao Chavan Nagar,Pune",6
5755,"Amrutvel Greens,Kirkatwadi, Pune",6
5756,"Tapkir nagar ,Nandadeep Colony, Kalewadi,Pune",6
5757,"Meera Apartments,Kasba Peth, Pune",6
5758,"Anushka Residency,Uttam Nagar, Pune",6
5759,"Swapnanagari,Chakan, Pune",6
5760,"Elegant Residency Phase 2,Nigdi Gaothan, Talwade,Pune",6
5761,"kedari residency,Hingne Khurd, Pune",6
5762,"National Games Park, Mahalunge,Pune",6
5763,"Shree Siddhivinayak,Dangat Vasti, Shivane,Pune",6
5764,"Jagjana Apartment,Gangotri Nagar, Pimple Gurav,Pune",6
5765,"Jambhul, Pune",6
5766,"Gandham Nagar, Yerawada,Pune",6
5767,"Forest Castle,Ambegaon, Pune",6
5768,"Wadmukhwadi, Charholi Budruk,Pune",6
5769,"Uruli Devachi, Pune",6
5770,"Sant Tukaram Society,Dehu, Pune",6
5771,"malwadi ,Talegaon Dabhade, Pune",6
5772,"Vrundavan society icici bank shivane ,Dangat Vasti, Shivane,Pune",6
5773,"Mukai Nagar, Khadakwasla,Pune",6
5774,"Awhalwadi, Pune",6
5775,"Kalubai Nagar, Wagholi,Pune",6
5776,"Ganesh Nagar Chikhali, Chikhali,Pune",6
5777,"Hadapsar Industrial Estate, Hadapsar,Pune",6
5778,"Deshmukhwadi, Shivane,Pune",6
5779,"Wakhari, Pune",6
5780,"Shivai Apartment Dhayri ,Mahadev Nagar, Dhayari,Pune",6
5781,"Nimbaj Nagar, Anand Nagar,Pune",6
5782,"Oxygreen Residency,Tupe Vasti, Moshi,Pune",6
5783,"Shubhshree towers ,Yewalewadi, Pune",6
5784,"Kumar Heramb society ,Manik Baug, Anand Nagar,Pune",6
5785,"Kasba Peth, Pune",6
5786,"Patil Heritage,Datta Nager, Ambegaon Budruk,Pune",6
5787,"JA Complex,Chandan Nagar, Pune",6
5788,"Sadgurunagar, Bhosari,Pune",6
5789,"Lotus society,Yewalewadi, Pune",6
5790,"Sambhajinagar, Chinchwad,Pune",6
5791,"Mulshi, Pune",6
5792,"Royal One,Rakshak Nagar, Kharadi,Pune",6
5793,"Tulsi shine ,MIDC, Bhosari,Pune",6
5794,"Krishna Leela,Yashwant Nagar, Talegaon Dabhade,Pune",6
5795,"Lumbini Nagar, Sangamvadi,Pune",6
5796,"Aambethan, Pune",6
5797,"Kusgaon Kh., Pune",6
5798,"Eknath Vishwa,Fursungi, Pune",6
5799,"Rajgurunagar, Pune",6
5800,"Newale Vasti, Chikhali,Pune",6
5801,"Maviya Tower opposite to Amir E Maviya Masjid ,Kondhwa, Pune",6
5802,"Sara City,Chakan, Pune",6
5803,"Yavat, Pune",6
5804,"shree residency aundh pune,Aundh Gaon, Aundh,Pune",6
5805,"shukhwani Heights pune,Nana Peth, Bhawani Peth,Pune",6
5806,"Radhakrishna Residency,Anand Nagar, Pune",6
5807,"Aura City,Shikrapur, Pune",6
5808,"Balaji Manas Valley,Bhukum, Pune",6
5809,"Windchime Homes ,Tukaram Nagar, Talegaon Dabhade,Pune",6
5810,"Alok Nagari ,Mangalwar Peth, Kasba Peth,Pune",6
5811,"Anjani Gaatha,Hingane Home Colony, Karve Nagar,Pune",6
5812,"Ramya Nagari, Bibwewadi,Pune",6
5813,"Defence Area, Pimple Gurav,Pune",6
5814,"Indumati heights ,Trishul Housing Society, Saswad,Pune",6
5815,"Swapnsankul,Ambegaon, Pune",6
5816,"Bakori, Pune",6
5817,"Azad Nagar, Wanowrie,Pune",6
5818,"SSD Sai ,Hindustan Antibiotics Colony, Pimpri,Pune",6
5819,"Sanaswadi, Pune",6
5820,"Kunjirwadi, Pune",6
5821,"Sai Smruti,Narhe, Pune",6
5822,"Sadar Bazaar, Pune",6
5823,"Mandai, Shukrawar Peth,Pune",6
5824,"Devkar and Ghule Complex,Ganesh Nagar, Bopkhel,Pune",6
5825,"Mangal Murti,Subhash Nagar, Shukrawar Peth,Pune",6
5826,"Sasane colony keshav Nagar mundhwa ,Keshav Nagar, Pune",6
5827,"Sathe Chambers,Sathe Colony, Shukrawar Peth,Pune",6
5828,"Bharti tower,Indapur, Pune",6
5829,"Nighoje, Pune",6
5830,"Mathade Wasti, Lohegaon,Pune",6
5831,"Budhwar Peth, Pune",6
5832,"Ramkrishna Paradise,Dhayari Village, Dhayari,Pune",6
5833,"Kapurhol, Pune",6
5834,"Matoshree hights,Dighi, Pune",6
5835,"Sai samruddhi ,Aambethan, Pune",6
5836,"Uruli Kanchan, Pune",6
5837,"BSK Krushnkamal Residency,Sangurdi Gaon, Pune",6
5838,"Khese Wasti, Lohegaon,Pune",6
5839,"Ayodhyanagari ,Rajgurunagar, Pune",6
5840,"Ranjangaon MIDC, Pune",6
5841,"Malinagar, Vadgaon,Pune",6
5842,"Shiraswadi, Pune",6
5843,"Vrindavan Apartments ,Ghorpade Peth, Swargate,Pune",6
5844,"Maharshi Nagar, Pune",6
5845,"Shinde wad,Phugewadi, Dapodi,Pune",6
5846,"Shikrapur, Pune",6
5847,"Koregaon Bhima, Pune",6
5848,"Wadaki, Pune",6
5849,"Manjula apartment ,MIDC, Chinchwad,Pune",6
5850,"Chintamani Society,Somwar Peth, Pune",6
5851,"Dhame chal  daund,Daund, Pune",6
5852,"Maple Aapla Ghar,Uruli Kanchan, Pune",6
5853,"Gokul Colony, Dighi,Pune",6
5854,"Shelgaon, Pune",6
5855,"Siddhivinayak society ,Jambhulwadi, Pune",6
5856,"Aayush Park 2,Varale, Pune",6
5857,"Ram Nagar, Bavdhan,Pune",6
5858,"kondhw dhavde,Uttam Nagar, Pune",6
5859,"Vardhaman gold,Talegaon Dabhade, Pune",6
5860,"Siddhivinayak society Ambegaon,Jambhulwadi, Pune",6
5861,"Siddhivinayak Vision Woods,Jambhul, Pune",6
5862,"Talegaon Dhamdhere, Pune",6
5863,"4 bhk independent house,Siddhartha Nagar, Wagholi,Pune",6
5864,"Shree ram nagar ambethan road,Aambethan, Pune",6
5865,"Visionwoods,Jambhul, Pune",6
5866,"Kanhe, Pune",6
5867,"Mahindra Antheia,Hindustan Antibiotics Colony, Pimpri,Pune",6
5868,"Overa,Nana Peth, Bhawani Peth,Pune",6
5869,"Gorhe Bk., Pune",6
5870,"Katarkhadak, Pune",6
5871,"SKYi Manas Lake,Bhukum, Pune",6
